"Version","Task","Concept","Att 1 - Verpflegung","Att 2 - Kundenbewertung","Att 3 - Art des Hotels","Att 4 - Meerblick","Att 5 - Preis","Att 6 - Zimmerkategorie"
851,12,3,1,3,3,1,2,2
851,12,4,2,1,2,3,3,3
851,12,5,3,2,1,2,1,1
851,13,1,2,1,3,1,1,3
851,13,2,1,3,2,3,3,1
851,13,3,3,2,1,2,2,2
851,13,4,2,2,3,2,3,1
851,13,5,1,1,1,1,1,2
851,14,1,1,2,3,2,1,2
851,14,2,3,1,2,3,2,3
851,14,3,2,1,1,1,3,1
851,14,4,2,3,3,2,1,1
851,14,5,3,3,2,3,2,3
851,15,1,3,2,2,1,3,2
851,15,2,1,3,1,3,2,1
851,15,3,1,3,2,1,3,2
851,15,4,2,2,1,3,2,3
851,15,5,3,1,3,2,1,1
851,16,1,2,3,1,2,2,1
851,16,2,2,3,2,1,2,2
851,16,3,1,2,2,1,1,3
851,16,4,3,1,3,3,3,2
851,16,5,1,1,1,2,3,3
851,17,1,1,1,2,2,2,1
851,17,2,3,2,3,1,1,3
851,17,3,2,3,1,1,3,2
851,17,4,1,1,1,3,2,2
851,17,5,3,2,3,3,1,3
851,18,1,3,2,2,3,1,1
851,18,2,3,3,2,2,1,3
851,18,3,1,1,1,1,2,2
851,18,4,2,3,3,2,3,3
851,18,5,2,2,3,3,3,1
851,19,1,2,1,3,2,2,3
851,19,2,2,2,1,1,1,3
851,19,3,1,3,1,3,1,2
851,19,4,3,1,3,2,2,2
851,19,5,3,2,2,1,3,1
851,20,1,1,3,2,2,3,1
851,20,2,2,1,3,1,1,2
851,20,3,3,2,1,2,2,3
851,20,4,1,3,2,3,3,1
851,20,5,3,1,1,3,1,3
851,21,1,1,3,2,1,1,2
851,21,2,2,2,2,1,2,1
851,21,3,3,1,1,2,1,3
851,21,4,1,3,3,3,3,2
851,21,5,2,2,3,3,2,1
852,1,1,2,3,2,2,2,2
852,1,2,2,1,2,3,3,3
852,1,3,3,3,1,1,2,1
852,1,4,1,2,3,2,1,2
852,1,5,1,2,1,1,3,3
852,2,1,1,2,2,2,1,1
852,2,2,3,1,3,3,3,1
852,2,3,2,3,2,1,1,3
852,2,4,3,1,3,3,3,2
852,2,5,1,2,1,2,2,2
852,3,1,3,3,1,3,1,1
852,3,2,2,1,3,1,2,3
852,3,3,2,1,1,3,3,3
852,3,4,3,3,3,1,2,1
852,3,5,1,2,2,2,1,2
852,4,1,3,3,2,2,3,3
852,4,2,2,3,3,2,1,3
852,4,3,1,1,2,3,2,1
852,4,4,3,2,1,1,3,2
852,4,5,2,2,1,3,2,1
852,5,1,3,2,2,2,2,3
852,5,2,1,1,3,1,3,2
852,5,3,2,3,1,3,1,1
852,5,4,1,1,3,1,3,3
852,5,5,2,2,2,3,2,2
852,6,1,3,3,1,2,3,2
852,6,2,2,2,2,3,2,3
852,6,3,1,1,1,2,3,1
852,6,4,3,3,3,1,1,2
852,6,5,1,1,3,1,1,1
852,7,1,2,2,3,2,3,1
852,7,2,2,1,2,3,1,2
852,7,3,1,3,3,2,2,3
852,7,4,1,3,1,3,1,3
852,7,5,3,1,2,1,2,2
852,8,1,1,1,2,2,2,3
852,8,2,2,3,3,3,1,2
852,8,3,3,1,2,2,1,2
852,8,4,3,2,1,1,3,1
852,8,5,2,2,1,1,3,1
852,9,1,1,2,1,1,1,3
852,9,2,1,2,3,3,3,3
852,9,3,3,3,3,3,2,1
852,9,4,2,1,2,2,1,2
852,9,5,3,3,1,1,2,1
852,10,1,2,2,3,2,3,2
852,10,2,1,2,1,3,2,2
852,10,3,3,1,3,2,1,1
852,10,4,2,3,2,1,3,3
852,10,5,1,1,2,1,2,1
852,11,1,2,1,1,1,2,2
852,11,2,2,1,3,2,2,1
852,11,3,3,3,2,3,3,3
852,11,4,1,2,2,1,1,2
852,11,5,3,3,1,3,3,3
852,12,1,3,3,1,2,3,3
852,12,2,3,2,3,3,3,2
852,12,3,1,3,1,2,1,1
852,12,4,2,1,2,1,2,2
852,12,5,1,2,3,3,1,1
852,13,1,3,2,2,2,3,1
852,13,2,2,3,3,1,2,2
852,13,3,3,2,3,1,1,3
852,13,4,1,1,1,3,1,3
852,13,5,1,3,2,3,3,1
852,14,1,2,1,1,2,3,3
852,14,2,3,3,2,1,1,1
852,14,3,1,2,3,3,3,2
852,14,4,3,2,2,3,2,2
852,14,5,2,1,1,2,2,3
852,15,1,2,3,3,1,1,3
852,15,2,2,1,1,3,1,1
852,15,3,1,3,3,2,2,3
852,15,4,1,1,1,2,2,1
852,15,5,3,2,2,1,3,2
852,16,1,2,2,2,2,3,1
852,16,2,3,3,3,2,2,2
852,16,3,1,3,3,1,2,3
852,16,4,3,1,1,3,1,2
852,16,5,1,1,2,1,3,3
852,17,1,2,2,1,1,1,1
852,17,2,3,1,3,1,2,3
852,17,3,2,2,1,3,1,1
852,17,4,1,3,2,2,3,2
852,17,5,3,1,2,3,2,3
852,18,1,2,2,3,2,3,1
852,18,2,2,3,1,3,3,2
852,18,3,1,3,1,3,1,2
852,18,4,3,1,2,1,2,3
852,18,5,1,2,3,2,1,1
852,19,1,2,3,2,3,2,1
852,19,2,3,2,1,2,2,2
852,19,3,2,3,2,1,1,3
852,19,4,1,2,1,1,3,3
852,19,5,1,1,3,3,3,1
852,20,1,3,1,3,3,1,2
852,20,2,3,1,3,2,1,2
852,20,3,2,3,1,1,3,1
852,20,4,1,3,2,2,2,1
852,20,5,1,2,2,3,2,3
852,21,1,2,2,3,2,1,3
852,21,2,3,2,1,2,1,3
852,21,3,1,3,2,3,2,1
852,21,4,3,1,1,1,3,2
852,21,5,2,1,3,1,3,2
853,1,1,3,1,2,1,1,1
853,1,2,2,2,1,3,2,2
853,1,3,3,2,3,1,2,1
853,1,4,1,3,1,3,1,2
853,1,5,2,1,2,2,3,3
853,2,1,2,2,2,1,1,2
853,2,2,1,3,3,2,3,3
853,2,3,3,1,1,3,2,1
853,2,4,2,1,2,3,1,3
853,2,5,1,3,3,2,3,2
853,3,1,3,3,3,2,3,1
853,3,2,3,3,1,2,2,3
853,3,3,2,1,2,3,1,2
853,3,4,1,2,3,1,3,1
853,3,5,1,2,1,1,2,3
853,4,1,3,3,2,1,1,1
853,4,2,2,3,3,1,2,2
853,4,3,1,1,1,2,3,2
853,4,4,2,2,3,3,2,3
853,4,5,3,2,2,3,3,3
853,5,1,2,3,3,3,3,3
853,5,2,3,2,2,1,2,2
853,5,3,1,1,1,1,1,1
853,5,4,1,1,1,2,1,1
853,5,5,2,2,2,2,3,2
853,6,1,1,1,3,3,2,1
853,6,2,2,2,2,1,3,2
853,6,3,3,1,3,3,1,3
853,6,4,3,3,1,2,1,3
853,6,5,2,3,1,2,2,1
853,7,1,1,1,1,1,3,3
853,7,2,2,1,3,2,2,1
853,7,3,1,3,2,1,1,3
853,7,4,3,2,1,3,3,2
853,7,5,3,2,3,2,1,2
853,8,1,1,3,2,3,2,1
853,8,2,3,3,2,3,3,1
853,8,3,3,2,3,2,1,2
853,8,4,1,2,1,2,2,2
853,8,5,2,1,1,1,3,3
853,9,1,3,2,1,3,3,2
853,9,2,2,3,3,3,1,3
853,9,3,1,1,2,2,2,3
853,9,4,2,3,3,1,1,1
853,9,5,1,1,2,1,2,1
853,10,1,3,2,3,1,2,1
853,10,2,1,2,3,3,1,3
853,10,3,3,1,2,2,3,1
853,10,4,1,3,2,2,1,2
853,10,5,2,3,1,1,2,2
853,11,1,3,3,3,1,2,2
853,11,2,2,1,1,3,3,3
853,11,3,1,2,2,2,1,1
853,11,4,3,2,2,2,2,3
853,11,5,2,1,1,3,3,1
853,12,1,3,2,2,2,2,1
853,12,2,1,1,3,1,1,2
853,12,3,2,3,1,1,1,3
853,12,4,3,3,1,3,3,3
853,12,5,1,1,3,3,3,2
853,13,1,2,3,2,2,3,2
853,13,2,3,1,3,3,2,3
853,13,3,2,2,1,2,2,3
853,13,4,1,2,1,1,1,1
853,13,5,1,3,2,3,1,2
853,14,1,2,1,3,1,3,1
853,14,2,3,3,2,2,1,3
853,14,3,2,2,2,3,1,3
853,14,4,1,2,1,3,2,2
853,14,5,3,1,3,1,3,1
853,15,1,1,3,3,1,3,3
853,15,2,1,1,2,1,3,2
853,15,3,3,2,2,3,1,1
853,15,4,2,3,3,2,2,1
853,15,5,2,1,1,2,2,2
853,16,1,2,1,2,3,2,1
853,16,2,1,2,1,1,2,3
853,16,3,2,1,3,2,1,2
853,16,4,3,3,1,1,1,2
853,16,5,1,2,3,2,3,3
853,17,1,2,2,3,3,2,2
853,17,2,3,3,1,2,3,1
853,17,3,3,3,1,3,3,1
853,17,4,1,1,3,2,2,2
853,17,5,2,2,2,1,1,3
853,18,1,1,3,2,3,3,3
853,18,2,3,1,1,1,1,1
853,18,3,3,1,2,1,3,3
853,18,4,2,2,3,2,2,2
853,18,5,1,3,1,3,1,1
853,19,1,1,1,3,3,1,3
853,19,2,2,2,2,2,3,1
853,19,3,3,3,1,1,2,2
853,19,4,3,1,1,2,1,3
853,19,5,1,2,3,1,3,1
853,20,1,2,3,2,3,3,2
853,20,2,1,2,1,2,3,3
853,20,3,3,1,3,1,1,1
853,20,4,2,3,2,3,2,2
853,20,5,1,2,1,1,2,1
853,21,1,3,1,2,2,2,3
853,21,2,1,2,1,1,3,1
853,21,3,2,3,3,3,1,1
853,21,4,3,3,3,3,2,3
853,21,5,2,1,2,2,1,2
854,1,1,1,1,2,2,3,1
854,1,2,1,1,1,3,2,2
854,1,3,3,2,1,3,1,2
854,1,4,2,2,2,1,3,3
854,1,5,2,3,3,1,2,3
854,2,1,2,1,1,3,2,1
854,2,2,1,2,2,1,3,3
854,2,3,3,3,3,2,3,2
854,2,4,2,2,1,1,1,3
854,2,5,3,3,3,2,1,2
854,3,1,3,1,3,3,3,2
854,3,2,1,3,1,2,1,2
854,3,3,2,2,1,1,2,3
854,3,4,1,3,2,2,1,1
854,3,5,3,1,2,3,2,1
854,4,1,2,2,3,3,1,1
854,4,2,3,1,1,2,3,3
854,4,3,1,3,2,1,2,2
854,4,4,2,1,2,1,3,2
854,4,5,1,2,3,3,1,3
854,5,1,2,2,1,3,3,3
854,5,2,3,3,3,2,2,1
854,5,3,1,1,2,1,1,2
854,5,4,3,3,3,1,2,1
854,5,5,2,1,1,2,1,3
854,6,1,2,3,2,2,2,1
854,6,2,1,3,3,2,2,3
854,6,3,3,1,1,1,1,3
854,6,4,1,2,3,3,3,2
854,6,5,3,2,2,3,3,1
854,7,1,1,1,3,3,2,3
854,7,2,2,3,1,1,3,2
854,7,3,3,2,2,2,1,1
854,7,4,2,1,3,2,3,1
854,7,5,3,2,1,3,2,2
854,8,1,3,2,3,2,3,2
854,8,2,1,3,2,1,1,3
854,8,3,2,2,1,2,2,1
854,8,4,3,1,3,3,3,3
854,8,5,1,3,2,1,1,2
854,9,1,3,2,2,2,3,3
854,9,2,2,1,2,1,2,2
854,9,3,1,1,1,3,2,2
854,9,4,2,3,3,1,1,1
854,9,5,1,3,1,3,1,1
854,10,1,3,2,3,1,2,1
854,10,2,2,2,3,3,1,1
854,10,3,1,1,2,2,2,3
854,10,4,2,3,2,3,3,3
854,10,5,3,3,1,1,3,2
854,11,1,1,1,1,2,1,2
854,11,2,3,1,2,3,3,1
854,11,3,3,3,2,3,2,3
854,11,4,2,2,3,1,3,1
854,11,5,1,2,1,2,1,2
854,12,1,2,3,1,2,2,3
854,12,2,1,3,1,1,2,1
854,12,3,1,1,3,1,1,2
854,12,4,2,1,3,2,1,3
854,12,5,3,2,2,3,3,1
854,13,1,1,1,2,3,1,1
854,13,2,1,3,3,2,3,3
854,13,3,3,2,3,1,2,3
854,13,4,3,2,2,1,1,2
854,13,5,2,3,1,2,3,2
854,14,1,2,1,1,3,2,2
854,14,2,1,2,2,2,3,1
854,14,3,3,3,1,1,3,1
854,14,4,2,1,3,3,2,2
854,14,5,3,3,3,1,1,3
854,15,1,3,3,3,1,3,1
854,15,2,1,2,2,3,2,2
854,15,3,2,1,1,2,1,3
854,15,4,2,2,2,2,1,2
854,15,5,1,1,1,3,2,3
854,16,1,1,2,3,2,2,3
854,16,2,2,2,1,2,1,1
854,16,3,3,3,1,3,1,2
854,16,4,1,3,3,3,3,2
854,16,5,3,1,2,1,2,3
854,17,1,1,3,1,2,2,2
854,17,2,2,1,2,1,3,2
854,17,3,2,1,2,1,3,1
854,17,4,3,2,1,2,2,1
854,17,5,3,2,3,3,1,3
854,18,1,3,2,1,2,2,2
854,18,2,2,3,3,3,1,1
854,18,3,2,3,2,3,1,3
854,18,4,1,1,1,1,3,3
854,18,5,1,1,3,1,3,1
854,19,1,3,1,2,2,1,2
854,19,2,2,2,3,1,2,3
854,19,3,1,2,3,1,1,2
854,19,4,1,3,1,3,3,1
854,19,5,2,3,2,2,3,3
854,20,1,3,1,2,3,2,1
854,20,2,1,2,3,3,3,2
854,20,3,2,3,3,2,3,2
854,20,4,1,2,1,1,1,3
854,20,5,3,1,2,2,2,1
854,21,1,2,3,2,1,2,3
854,21,2,1,2,3,2,3,2
854,21,3,3,1,1,3,1,1
854,21,4,2,3,1,1,2,1
854,21,5,3,1,2,3,1,3
855,1,1,1,2,2,3,2,1
855,1,2,1,1,3,2,2,1
855,1,3,3,3,2,1,1,2
855,1,4,3,1,1,1,3,2
855,1,5,2,2,1,3,3,3
855,2,1,3,1,1,3,3,1
855,2,2,2,1,3,2,1,1
855,2,3,1,2,2,1,2,2
855,2,4,2,3,3,2,1,3
855,2,5,1,3,2,3,3,3
855,3,1,3,3,1,2,2,3
855,3,2,3,3,3,1,2,2
855,3,3,2,2,1,2,1,3
855,3,4,2,2,3,3,1,2
855,3,5,1,1,2,3,3,1
855,4,1,1,3,2,2,1,1
855,4,2,3,1,3,2,3,3
855,4,3,2,2,2,3,2,2
855,4,4,2,1,1,1,3,2
855,4,5,1,3,1,1,1,1
855,5,1,3,2,3,1,2,3
855,5,2,2,3,2,2,3,2
855,5,3,1,1,3,1,2,3
855,5,4,1,1,1,3,1,1
855,5,5,3,2,2,2,1,2
855,6,1,2,2,1,1,3,1
855,6,2,3,2,1,1,3,3
855,6,3,1,1,2,2,1,2
855,6,4,3,3,3,3,2,3
855,6,5,2,3,3,3,2,1
855,7,1,2,1,3,3,2,2
855,7,2,2,2,2,1,2,1
855,7,3,1,1,3,2,3,3
855,7,4,1,2,2,1,1,3
855,7,5,3,3,1,3,1,2
855,8,1,2,1,3,1,1,1
855,8,2,2,1,2,1,1,3
855,8,3,3,3,1,2,3,1
855,8,4,1,2,3,3,2,2
855,8,5,3,3,1,2,3,2
855,9,1,1,3,2,3,3,3
855,9,2,3,2,1,3,3,3
855,9,3,3,2,1,2,2,1
855,9,4,2,1,3,1,1,2
855,9,5,1,3,2,2,2,1
855,10,1,2,3,2,1,3,2
855,10,2,3,1,2,1,2,2
855,10,3,1,1,1,2,2,3
855,10,4,3,2,3,3,1,1
855,10,5,1,2,3,2,3,1
855,11,1,3,1,3,2,3,2
855,11,2,3,2,2,2,1,1
855,11,3,2,3,1,3,1,3
855,11,4,2,3,1,3,2,3
855,11,5,1,2,2,1,2,1
855,12,1,1,3,3,1,1,3
855,12,2,3,1,1,1,1,3
855,12,3,3,2,2,2,2,1
855,12,4,1,3,3,3,3,2
855,12,5,2,1,1,3,3,2
855,13,1,2,2,2,2,3,3
855,13,2,3,1,3,3,1,2
855,13,3,2,1,1,2,2,1
855,13,4,1,2,2,3,1,3
855,13,5,1,3,1,1,2,1
855,14,1,2,2,1,3,1,1
855,14,2,3,3,3,1,3,2
855,14,3,2,3,3,1,3,1
855,14,4,3,1,2,3,2,3
855,14,5,1,2,1,2,1,2
855,15,1,3,2,1,3,1,1
855,15,2,2,3,2,2,2,2
855,15,3,1,3,1,1,2,2
855,15,4,2,1,2,2,3,3
855,15,5,1,1,3,1,3,3
855,16,1,3,3,3,2,1,3
855,16,2,2,2,3,3,2,3
855,16,3,2,2,2,3,3,2
855,16,4,3,3,2,1,1,1
855,16,5,1,1,1,1,2,1
855,17,1,1,1,1,2,3,2
855,17,2,2,3,2,3,1,3
855,17,3,3,2,1,1,2,2
855,17,4,2,2,3,1,1,1
855,17,5,1,1,3,2,3,1
855,18,1,3,3,3,3,2,2
855,18,2,2,2,1,1,1,1
855,18,3,1,3,2,3,3,2
855,18,4,3,1,3,2,2,3
855,18,5,1,1,2,2,3,3
855,19,1,3,1,2,1,1,2
855,19,2,1,3,1,2,1,2
855,19,3,2,1,3,3,2,1
855,19,4,3,2,2,1,3,3
855,19,5,1,2,1,3,3,3
855,20,1,2,3,2,2,2,1
855,20,2,1,2,2,3,1,2
855,20,3,2,3,3,2,2,1
855,20,4,3,1,1,1,3,3
855,20,5,1,2,3,1,1,3
855,21,1,3,3,3,3,3,1
855,21,2,3,2,3,2,2,2
855,21,3,2,1,1,2,2,2
855,21,4,1,2,2,1,1,3
855,21,5,2,1,1,3,3,1
856,1,1,1,1,2,3,2,1
856,1,2,2,3,1,2,1,3
856,1,3,1,3,1,3,2,3
856,1,4,3,1,2,2,1,1
856,1,5,2,2,3,1,3,2
856,2,1,3,3,2,1,3,2
856,2,2,3,3,3,1,3,1
856,2,3,1,1,3,3,1,1
856,2,4,2,1,2,3,1,2
856,2,5,2,2,1,2,2,3
856,3,1,1,2,3,2,3,2
856,3,2,3,3,3,2,1,3
856,3,3,3,3,1,1,2,3
856,3,4,1,2,1,1,2,2
856,3,5,2,1,2,3,1,1
856,4,1,1,3,2,2,3,1
856,4,2,2,1,3,1,2,3
856,4,3,3,2,1,3,1,2
856,4,4,2,2,1,2,3,1
856,4,5,1,3,2,3,2,3
856,5,1,3,1,1,1,3,2
856,5,2,3,1,3,1,3,2
856,5,3,2,2,2,3,2,3
856,5,4,1,2,3,3,2,1
856,5,5,1,3,1,2,1,1
856,6,1,3,3,2,1,3,3
856,6,2,1,2,1,3,2,1
856,6,3,2,1,3,2,1,2
856,6,4,3,1,3,2,3,3
856,6,5,2,3,2,1,1,2
856,7,1,2,3,1,3,3,3
856,7,2,3,2,2,2,2,2
856,7,3,3,1,1,3,1,2
856,7,4,2,2,2,1,3,1
856,7,5,1,1,3,1,1,1
856,8,1,2,1,2,1,1,2
856,8,2,1,3,3,2,2,3
856,8,3,3,2,1,3,3,1
856,8,4,1,2,3,2,1,3
856,8,5,3,3,2,3,2,2
856,9,1,1,1,1,1,2,3
856,9,2,3,2,2,3,1,2
856,9,3,2,3,3,2,3,1
856,9,4,2,1,1,1,2,1
856,9,5,1,3,3,3,3,3
856,10,1,2,2,3,1,2,2
856,10,2,3,3,1,2,1,1
856,10,3,3,1,2,2,2,1
856,10,4,1,1,2,3,3,3
856,10,5,1,3,1,1,1,2
856,11,1,3,3,3,3,1,1
856,11,2,1,3,2,1,2,1
856,11,3,2,2,1,2,3,3
856,11,4,2,2,3,2,3,3
856,11,5,3,1,1,3,1,2
856,12,1,1,2,2,2,3,2
856,12,2,2,2,3,1,1,3
856,12,3,3,3,1,3,3,1
856,12,4,1,1,2,2,2,2
856,12,5,2,1,3,3,2,3
856,13,1,3,2,2,1,2,3
856,13,2,2,3,2,1,3,1
856,13,3,3,1,1,2,1,3
856,13,4,1,1,3,3,3,1
856,13,5,2,3,1,2,1,2
856,14,1,3,2,2,2,3,1
856,14,2,3,3,2,2,1,3
856,14,3,1,3,3,1,2,2
856,14,4,2,1,1,3,3,1
856,14,5,1,2,3,1,2,2
856,15,1,1,2,3,1,1,1
856,15,2,2,1,1,3,2,2
856,15,3,1,1,1,1,1,3
856,15,4,2,2,3,3,2,2
856,15,5,3,3,2,2,3,1
856,16,1,3,2,1,1,3,3
856,16,2,1,1,2,2,2,1
856,16,3,3,3,3,3,2,3
856,16,4,1,2,1,2,3,2
856,16,5,2,3,3,3,1,2
856,17,1,3,2,3,3,1,1
856,17,2,1,3,1,3,3,2
856,17,3,2,1,2,1,1,3
856,17,4,3,2,3,2,2,1
856,17,5,2,1,2,1,3,3
856,18,1,2,3,1,1,2,3
856,18,2,3,2,3,1,3,1
856,18,3,1,1,2,3,1,3
856,18,4,1,1,3,2,1,2
856,18,5,2,3,1,2,2,2
856,19,1,3,1,3,2,2,3
856,19,2,2,2,2,3,3,2
856,19,3,1,2,1,3,3,3
856,19,4,1,3,1,1,1,1
856,19,5,3,1,2,1,2,2
856,20,1,3,1,3,3,3,2
856,20,2,1,3,3,1,3,2
856,20,3,2,3,2,2,1,1
856,20,4,2,2,2,2,1,1
856,20,5,1,2,1,1,2,3
856,21,1,1,2,3,1,3,2
856,21,2,2,1,1,2,1,1
856,21,3,3,1,1,1,2,1
856,21,4,3,3,2,3,2,3
856,21,5,2,3,2,3,1,3
857,1,1,3,2,3,2,1,3
857,1,2,2,3,1,1,2,2
857,1,3,2,1,3,2,3,3
857,1,4,3,2,1,3,1,2
857,1,5,1,1,2,3,3,1
857,2,1,2,2,3,3,1,2
857,2,2,3,1,1,1,3,3
857,2,3,3,1,3,1,1,1
857,2,4,1,3,2,2,2,2
857,2,5,1,3,2,2,2,1
857,3,1,2,2,2,3,2,3
857,3,2,1,2,1,2,3,3
857,3,3,2,3,3,3,2,1
857,3,4,1,3,1,2,3,1
857,3,5,3,1,2,1,1,2
857,4,1,2,1,3,2,3,2
857,4,2,1,2,1,1,1,1
857,4,3,1,3,3,3,1,3
857,4,4,2,2,2,1,3,1
857,4,5,3,1,1,2,2,2
857,5,1,3,3,2,3,2,3
857,5,2,1,1,1,3,2,1
857,5,3,3,3,2,1,3,3
857,5,4,2,2,1,2,3,2
857,5,5,1,1,3,1,1,1
857,6,1,3,2,3,2,2,2
857,6,2,2,3,1,3,1,3
857,6,3,3,2,2,2,1,3
857,6,4,1,1,1,1,3,1
857,6,5,2,3,3,3,2,2
857,7,1,3,2,3,3,2,1
857,7,2,1,3,2,2,1,2
857,7,3,2,2,1,2,2,3
857,7,4,1,1,2,3,3,2
857,7,5,3,3,3,1,1,1
857,8,1,2,1,2,1,3,3
857,8,2,3,2,1,3,3,1
857,8,3,3,3,1,3,1,2
857,8,4,1,2,3,2,2,1
857,8,5,2,1,2,1,2,3
857,9,1,1,1,3,2,1,3
857,9,2,1,2,2,1,1,2
857,9,3,2,3,2,1,3,2
857,9,4,3,2,1,3,2,1
857,9,5,2,3,3,2,3,3
857,10,1,3,2,2,1,2,2
857,10,2,1,3,3,3,3,3
857,10,3,2,1,1,2,1,1
857,10,4,3,1,1,2,3,2
857,10,5,2,3,3,1,2,1
857,11,1,1,1,2,3,1,3
857,11,2,3,1,3,2,2,2
857,11,3,3,3,1,1,3,2
857,11,4,1,2,2,3,1,3
857,11,5,2,2,3,2,2,1
857,12,1,2,3,1,1,1,1
857,12,2,1,3,1,1,1,3
857,12,3,3,2,3,2,2,2
857,12,4,1,1,3,3,3,3
857,12,5,2,1,2,3,3,1
857,13,1,2,2,2,3,3,2
857,13,2,3,1,1,1,2,3
857,13,3,2,2,3,1,1,3
857,13,4,3,3,2,2,3,1
857,13,5,1,1,1,3,2,2
857,14,1,3,1,3,3,1,2
857,14,2,3,2,1,3,3,3
857,14,3,2,1,3,1,2,2
857,14,4,1,3,2,2,1,1
857,14,5,1,3,2,2,2,1
857,15,1,3,1,2,3,2,2
857,15,2,2,2,2,1,3,1
857,15,3,2,2,1,2,1,3
857,15,4,1,3,3,1,3,1
857,15,5,1,3,1,2,2,3
857,16,1,2,3,3,3,3,2
857,16,2,2,1,1,2,3,2
857,16,3,1,2,2,3,2,1
857,16,4,3,1,2,2,1,1
857,16,5,3,3,3,1,1,3
857,17,1,1,2,1,1,1,2
857,17,2,3,3,3,3,1,1
857,17,3,3,3,2,2,3,3
857,17,4,2,1,3,3,2,1
857,17,5,1,2,1,1,2,3
857,18,1,1,1,3,2,3,3
857,18,2,1,2,2,2,1,2
857,18,3,3,3,3,3,2,1
857,18,4,2,1,1,1,3,3
857,18,5,2,2,2,1,1,2
857,19,1,3,1,2,1,2,3
857,19,2,2,3,1,3,1,2
857,19,3,1,2,3,2,3,1
857,19,4,1,3,1,1,2,2
857,19,5,3,2,2,3,3,3
857,20,1,1,3,3,1,3,2
857,20,2,3,2,2,3,2,3
857,20,3,1,3,2,2,2,2
857,20,4,2,1,1,3,1,1
857,20,5,2,1,1,2,1,1
857,21,1,2,3,1,2,3,3
857,21,2,2,1,3,2,1,3
857,21,3,3,2,3,1,1,1
857,21,4,1,3,2,3,2,2
857,21,5,3,2,1,1,3,1
858,1,1,1,1,1,3,3,1
858,1,2,2,2,3,2,2,3
858,1,3,1,2,3,3,1,3
858,1,4,2,1,2,1,2,1
858,1,5,3,3,1,2,3,2
858,2,1,2,2,1,1,2,1
858,2,2,3,1,2,2,1,2
858,2,3,2,3,1,3,2,3
858,2,4,3,1,2,1,1,2
858,2,5,1,2,3,2,3,1
858,3,1,3,3,2,3,1,3
858,3,2,1,1,3,1,3,2
858,3,3,3,3,3,1,1,3
858,3,4,2,2,1,2,2,1
858,3,5,1,1,2,3,3,2
858,4,1,1,1,1,2,2,3
858,4,2,1,2,1,3,1,2
858,4,3,2,3,2,1,3,1
858,4,4,3,3,2,1,1,1
858,4,5,2,2,3,3,3,2
858,5,1,2,2,2,1,3,2
858,5,2,2,3,2,2,1,2
858,5,3,3,1,3,1,2,3
858,5,4,3,1,3,2,2,3
858,5,5,1,3,1,3,1,1
858,6,1,3,1,1,3,3,1
858,6,2,2,3,3,1,1,2
858,6,3,3,2,1,2,3,3
858,6,4,1,2,2,2,2,3
858,6,5,1,1,3,3,2,1
858,7,1,3,3,1,2,2,2
858,7,2,1,1,3,1,1,1
858,7,3,2,2,2,3,3,3
858,7,4,2,1,2,2,1,1
858,7,5,1,3,1,1,2,3
858,8,1,3,3,3,3,3,2
858,8,2,2,3,1,2,1,3
858,8,3,3,2,3,3,3,2
858,8,4,1,2,2,2,1,3
858,8,5,1,1,2,1,2,1
858,9,1,2,1,3,3,3,1
858,9,2,2,1,1,3,2,2
858,9,3,3,2,3,1,3,1
858,9,4,1,3,2,2,1,3
858,9,5,3,2,1,1,2,2
858,10,1,2,3,3,2,2,2
858,10,2,3,2,1,3,1,1
858,10,3,1,1,2,1,3,3
858,10,4,2,2,3,3,1,3
858,10,5,3,3,2,2,3,1
858,11,1,2,3,2,3,3,1
858,11,2,2,2,2,1,2,1
858,11,3,3,2,3,2,1,3
858,11,4,1,1,1,1,2,2
858,11,5,1,1,1,2,3,2
858,12,1,1,3,3,1,2,2
858,12,2,3,1,1,3,1,3
858,12,3,1,3,3,3,2,3
858,12,4,3,1,1,1,1,2
858,12,5,2,2,2,2,3,1
858,13,1,1,2,2,3,1,2
858,13,2,2,1,3,2,2,1
858,13,3,3,1,2,3,2,3
858,13,4,1,2,1,1,1,1
858,13,5,3,3,1,1,3,3
858,14,1,3,2,2,1,2,1
858,14,2,1,1,1,3,1,3
858,14,3,2,3,3,1,3,3
858,14,4,2,3,3,2,3,2
858,14,5,3,1,2,2,1,2
858,15,1,1,3,3,2,1,1
858,15,2,1,2,1,2,3,2
858,15,3,3,1,2,1,1,3
858,15,4,2,2,1,3,2,2
858,15,5,2,3,3,3,2,1
858,16,1,2,2,2,1,2,3
858,16,2,1,1,3,2,1,2
858,16,3,3,3,1,3,3,1
858,16,4,2,1,3,1,3,3
858,16,5,3,3,1,2,2,1
858,17,1,3,2,3,1,1,2
858,17,2,1,1,2,3,3,1
858,17,3,1,2,2,3,3,2
858,17,4,2,3,1,1,1,1
858,17,5,3,1,3,2,2,3
858,18,1,1,3,2,3,2,3
858,18,2,2,1,1,2,3,2
858,18,3,1,2,1,2,3,3
858,18,4,2,3,2,3,2,2
858,18,5,3,1,3,1,1,1
858,19,1,3,3,1,3,3,3
858,19,2,3,3,2,2,2,2
858,19,3,1,1,1,1,3,1
858,19,4,2,2,3,3,1,3
